shipment_id,shipment_date_id,order_id,product_id,warehouse_id,quantity_shipped,lead_time_days
872,624,28324,5714,9,29,29
873,601,175990,5403,5,155,11
874,875,158816,2682,1,329,28
875,295,143651,2489,3,359,20
876,956,94871,5619,4,17,10
877,912,81932,5584,5,19,25
878,864,136891,3837,10,217,25
879,610,121761,4866,8,299,4
880,116,116676,3623,5,212,9
881,561,134394,6831,6,53,16
882,966,50407,1573,6,382,3
883,707,165495,3914,10,113,3
884,351,5925,1962,2,245,21
885,884,108467,4456,1,165,17
886,816,172842,2247,6,53,20
887,145,157755,5707,5,441,10
888,281,159189,2681,6,417,19
889,830,42524,3776,1,64,2
890,206,26748,6720,5,478,9
891,198,78972,2176,2,360,6
892,192,158589,6696,8,173,17
893,385,23705,2432,1,422,25
894,1002,106361,2864,5,317,4
895,134,2180,4054,7,129,4
896,819,140610,2505,4,433,18
897,147,123604,879,7,391,7
898,757,161036,7257,7,52,12
899,284,3526,2577,1,457,29
900,1074,134328,1552,9,326,18
901,821,45210,905,7,18,13
902,939,119950,5458,3,234,16
903,962,143344,5702,8,18,15
904,396,20813,4722,10,105,30
905,54,52618,5088,1,120,23
906,569,22349,6686,6,71,28
907,776,160354,3784,4,366,11
908,1022,98153,5834,6,141,7
909,438,100456,7428,5,231,22
910,802,15383,5440,8,51,19
911,165,41137,2616,7,11,5
912,938,166147,5354,5,196,21
913,965,39285,7652,2,441,25
914,339,163156,6533,2,222,25
915,582,60694,6339,3,139,30
916,568,17642,6261,9,30,4
917,782,7941,2036,2,424,8
918,748,30136,8,3,267,7
919,24,31846,3869,5,225,22
920,160,171113,810,8,21,12
921,1076,136240,449,6,334,22
922,686,91670,7240,5,204,23
923,514,126008,4202,3,146,10
924,255,19285,4224,1,174,3
925,734,39110,5610,3,9,4
926,555,142015,6302,7,211,7
927,809,80354,7017,7,79,2
928,769,103967,3324,5,254,16
929,754,153497,3545,10,62,26
930,11,145340,660,1,173,22
931,961,167085,5158,3,100,7
932,178,31982,6363,10,62,16
933,535,28352,2969,7,103,25
934,646,10888,124,3,33,9
935,241,64871,6824,1,260,2
936,297,36240,2826,6,427,23
937,326,172836,5390,3,396,27
938,141,2420,1844,9,296,23
939,224,129460,198,7,143,21
940,482,87121,7381,6,103,16
941,891,81945,5678,4,482,4
942,420,27687,881,2,18,13
943,268,75431,68,4,65,11
944,27,11654,5006,9,396,3
945,382,124666,4229,6,150,11
946,445,130141,3553,7,202,12
947,205,12229,3469,8,188,14
948,410,16500,6300,10,497,13
949,396,98400,1977,7,250,29
950,1073,25332,3512,7,495,20
951,566,92296,2740,8,14,21
952,1003,80026,7375,2,388,21
953,62,9636,7707,4,276,22
954,538,145744,334,7,439,30
955,580,113473,1376,7,211,7
956,551,138835,1857,7,485,17
957,637,143463,1401,7,419,14
958,234,106675,7896,2,21,21
959,180,163738,6713,4,90,22
960,914,30698,249,4,227,20
961,458,56385,2899,9,6,2
962,935,152703,6588,5,242,9
963,182,81728,4136,4,449,8
964,642,127310,4019,3,256,2
965,79,125794,5265,3,186,6
966,1019,145431,1531,3,199,4
967,968,64000,4852,1,347,26
968,391,118337,6296,7,119,2
969,469,114566,4613,2,310,18
970,718,129648,2592,1,65,30
971,971,115044,4941,10,380,13
972,1004,74872,2651,7,486,28
973,568,108302,6149,6,223,1
974,646,53171,1277,1,98,1
975,575,114786,3352,10,170,13
976,98,174790,4654,8,234,4
977,449,176302,1090,5,72,11
978,751,175636,7290,4,104,20
979,309,148367,6472,4,270,26
980,410,33891,3478,7,145,21
981,226,159033,6749,10,361,5
982,918,83592,2952,9,333,7
983,1092,18392,3138,4,283,14
984,1001,16531,7806,4,374,22
985,338,172758,5098,8,410,8
986,345,16964,6714,3,222,23
987,208,88720,1843,10,134,27
988,935,134424,6585,9,490,17
989,189,138619,5555,1,49,25
990,639,38752,2086,3,53,9
991,771,94778,13,1,129,14
992,728,73618,3120,6,19,6
993,250,147474,386,5,433,10
994,831,40946,3299,5,313,17
995,548,58405,2647,4,310,24
996,432,171751,4852,4,140,11
997,966,29673,6647,5,211,22
998,231,19557,6166,6,438,20
999,166,129587,3283,1,150,17
1000,776,80925,5088,8,152,19
1001,569,49376,5660,9,49,20
1002,56,131397,7297,3,360,6
1003,137,22684,5368,9,419,13
1004,362,179733,7976,10,209,26
1005,836,68640,6134,7,151,4
1006,331,62615,7975,4,363,28
1007,566,52417,5930,10,408,11
1008,295,105695,6337,9,267,23
1009,297,136554,6562,3,485,1
1010,339,36815,6515,8,115,24
1011,640,5487,6751,7,53,6
1012,586,135625,272,1,474,18
1013,1035,121577,7483,1,86,29
1014,262,78594,2097,10,470,22
1015,619,157092,1522,6,215,20
1016,582,27644,3610,8,466,13
1017,172,48204,6274,7,377,24
1018,668,98783,6341,3,123,27
1019,1078,128680,6982,4,406,26
1020,1031,166761,5852,5,176,18
1021,856,51753,5842,8,183,12
1022,329,12503,283,1,184,9
1023,374,64421,5440,4,376,9
1024,292,80852,7917,8,368,15
1025,119,38300,1949,9,235,28
1026,662,68882,5101,9,159,1
1027,225,82823,316,6,39,14
1028,51,30363,6474,10,498,16
1029,311,8578,3642,5,236,14
1030,606,34548,6698,8,34,10
1031,483,45572,2383,1,241,24
1032,982,617,4001,10,389,9
1033,6,42273,2396,9,101,8
1034,217,125138,224,3,409,10
1035,814,21750,327,10,473,5
1036,400,34386,1637,3,408,2
1037,45,38745,2759,6,255,15
1038,457,34955,5514,2,126,24
1039,305,141696,7849,10,389,19
1040,995,7610,1138,8,430,17
1041,282,75118,116,6,233,30
1042,468,153110,5740,9,309,20
1043,463,47008,5093,2,165,6
1044,958,145520,3579,1,127,15
1045,1005,114512,7474,10,239,11
1046,82,122373,1255,8,86,29
1047,277,126540,4216,3,332,22
1048,681,71266,1197,2,438,27
1049,88,87467,2330,6,342,26
1050,528,67523,5951,9,21,19
1051,692,53996,5652,8,212,5
1052,434,38200,6945,2,14,27
1053,486,66178,6210,7,411,3
1054,334,16141,3244,8,194,20
1055,732,171924,3844,10,14,7
1056,316,15966,3120,3,490,23
1057,630,114698,4289,9,409,12
1058,605,56968,1583,5,322,30
1059,732,2784,7052,4,245,18
1060,538,95019,5831,1,440,5
1061,1010,112208,2732,6,318,9
1062,663,94407,6634,3,189,8
1063,231,71788,2111,4,465,7
1064,240,107330,4856,6,109,30
1065,174,81021,5974,1,238,7
1066,912,13928,1489,6,390,4
1067,518,113229,3060,3,371,10
1068,965,166979,2728,1,434,5
1069,830,158265,6027,2,452,30
1070,286,151921,7093,1,441,8
1071,26,700,5923,2,367,3
1072,669,144167,7669,6,369,5
1073,699,128176,1968,2,419,1
1074,19,56548,3813,1,120,6
1075,5,95642,1662,9,209,16
1076,564,57570,267,2,500,6
1077,517,43305,4979,1,400,29
1078,31,160569,2979,10,300,10
1079,559,113128,6497,4,293,28
1080,556,129081,7124,8,295,30
1081,1074,75248,5412,7,270,3
1082,480,61400,5603,1,214,13
1083,716,142341,3564,10,60,24
1084,665,80042,1979,8,379,28
1085,581,128500,6097,3,404,10
1086,163,1670,3518,8,451,25
1087,326,154616,3076,2,279,24
1088,570,178568,7499,8,157,22
1089,248,14815,552,1,320,23
1090,20,89431,1735,2,424,16
1091,271,155679,5769,7,200,17
1092,670,87133,4837,3,56,1
1093,476,53545,4124,5,76,8
1094,62,21817,517,1,37,25
1095,619,174599,579,5,142,1
1096,695,140045,4264,4,188,5
1097,70,113661,5920,8,17,5
1098,911,139739,1578,4,233,4
1099,20,75687,7796,3,432,25
1100,379,26209,15,4,318,6
1101,101,5303,4412,3,347,12
1102,170,149612,6653,9,311,30
1103,759,109434,2964,6,430,21
1104,874,75204,7042,3,29,3
1105,817,29034,519,9,214,11
1106,622,141476,6029,6,7,20
1107,170,145661,5365,6,441,17
1108,728,79299,1580,6,409,26
1109,614,128673,948,2,180,26
1110,5,34457,2579,1,365,10
1111,906,52801,4185,6,397,7
1112,641,44861,2881,8,287,7
1113,487,111947,1487,7,360,12
1114,422,57639,3923,6,160,8
1115,300,71662,1038,2,26,14
1116,220,62978,6232,3,268,22
1117,617,53463,4642,10,15,21
1118,231,156258,3175,4,260,13
1119,330,22804,6563,10,174,24
1120,563,101080,5560,8,367,7
1121,965,85826,5950,7,295,28
1122,706,145910,3766,2,322,4
1123,593,139031,1594,3,39,1
1124,902,15730,6809,7,455,10
1125,511,117394,2460,6,477,3
1126,405,713,3499,9,324,15
1127,356,19672,7046,1,368,15
1128,115,25596,6452,9,224,19
1129,360,44599,4200,8,228,18
1130,873,108153,1378,1,423,2
1131,329,45165,3109,4,340,11
1132,429,133513,7945,5,372,7
1133,553,154483,1050,10,337,7
1134,259,30369,7262,5,5,19
1135,550,86762,4705,5,110,20
1136,224,55004,6179,9,254,20
1137,163,22984,3062,8,341,19
1138,947,179042,2234,9,265,25
1139,908,23855,4484,6,325,21
1140,271,3898,6778,9,356,10
1141,64,78071,1885,5,286,5
1142,765,159533,5753,9,481,26
1143,524,61176,5015,1,377,19
1144,684,163055,1074,2,269,18
1145,479,70936,7549,10,487,23
1146,118,114790,3332,4,332,20
1147,707,170425,7843,8,11,26
1148,685,1269,416,4,170,26
1149,89,63017,1537,10,358,13
1150,392,9638,803,5,235,26
1151,1081,115901,2080,8,490,28
1152,205,16517,2940,3,228,22
1153,506,161492,95,9,154,9
1154,969,130838,5395,7,38,30
1155,941,32078,7501,1,16,13
1156,47,131222,3961,6,116,15
1157,297,47757,1580,7,299,24
1158,34,158565,3123,4,471,20
1159,95,61929,2707,1,483,22
1160,466,14597,2852,4,333,14
1161,1013,133474,1870,8,482,10
1162,33,27253,1299,2,338,5
1163,779,5688,5163,9,83,20
1164,432,85096,6818,4,43,28
1165,902,137918,7414,9,415,3
1166,296,31410,6940,8,322,14
1167,429,25413,6526,4,140,30
1168,125,51615,6744,7,67,1
1169,282,62293,2980,7,341,21
1170,1071,48660,557,1,14,12
1171,232,103330,5130,7,388,11
1172,62,59576,6268,10,319,8
1173,301,72603,91,4,127,10
1174,895,60430,5316,5,118,20
1175,1057,173124,4096,5,321,23
1176,881,46593,2859,9,79,4
1177,1057,22377,6933,3,27,11
1178,878,58799,79,1,228,15
1179,268,119749,3863,3,191,18
1180,627,136430,6025,5,432,19
1181,400,42356,4767,10,297,12
1182,274,143816,2600,4,154,19
1183,942,178972,3744,4,362,3
1184,601,16070,3849,2,468,25
1185,519,95413,1290,5,267,13
1186,570,24259,773,1,186,4
1187,1043,4468,7857,5,431,10
1188,596,16008,5115,4,305,17
1189,97,100861,1790,10,410,24
1190,310,30130,4531,4,287,27
1191,804,70942,3711,6,20,5
1192,477,49784,1175,3,451,11
1193,833,102892,2907,8,3,5
1194,890,109117,4094,7,24,3
1195,532,106302,6573,9,223,6
1196,939,50513,1949,7,29,11
1197,458,122048,2117,1,418,14
1198,169,154630,7434,9,475,14
1199,669,49828,5309,1,336,5
1200,226,2128,1847,4,121,28
1201,56,179353,3428,3,430,12
1202,37,78837,7956,8,431,20
1203,603,171568,1200,7,265,2
1204,1073,76826,2746,7,359,9
1205,242,83822,1923,2,53,6
1206,733,108572,1898,6,348,11
1207,995,102033,7519,4,132,13
1208,152,142828,24,9,324,29
1209,465,36782,4797,3,332,20
1210,638,22269,1106,8,462,19
1211,384,59649,982,3,159,18
1212,1000,116037,4187,3,133,19
1213,293,35082,3738,8,266,12
1214,1065,111902,1312,8,235,25
1215,873,77046,4440,1,466,13
1216,1050,29633,4204,3,207,23
1217,1027,78382,7116,4,135,5
1218,411,3455,5813,1,475,9
1219,430,22366,1324,4,234,14
1220,703,29089,3487,7,99,22
1221,633,173034,1547,1,204,8
1222,358,29182,5852,6,270,30
1223,808,22240,1089,6,181,21
1224,112,168937,1357,8,363,27
1225,472,76242,2174,2,38,10
1226,892,74063,4736,3,479,11
1227,176,119467,7511,9,204,24
1228,1063,95914,4850,10,398,9
1229,459,37333,2671,9,405,24
1230,338,90653,4941,10,207,15
1231,366,48641,4518,9,424,29
1232,1034,96324,338,8,377,6
1233,681,29870,7064,8,43,11
1234,15,9752,5357,9,201,24
1235,671,123490,772,10,470,4
1236,969,148245,163,10,204,25
1237,14,123678,4391,3,393,13
1238,775,41694,5814,1,385,25
1239,561,50615,727,7,347,8
1240,732,175224,2503,6,301,20
1241,775,103901,1367,8,210,15
1242,384,21087,833,6,325,19
1243,302,149833,1633,8,391,21
1244,211,86540,6203,2,235,26
1245,338,177945,7695,2,246,9
1246,186,84455,3399,1,140,17
1247,6,145886,2808,7,289,25
1248,929,78089,3338,4,172,13
1249,854,24406,5300,10,268,30
1250,306,82922,3535,6,357,5
1251,603,7253,1919,7,87,1
1252,491,89129,7754,1,58,14
1253,541,117710,1802,2,430,9
1254,517,153978,4011,9,337,1
1255,457,143601,2001,9,336,29
1256,493,151491,4366,3,11,30
1257,874,120717,6970,3,211,21
1258,705,131629,5227,1,181,14
1259,215,40651,7204,4,303,4
1260,656,179041,4094,9,356,1
1261,730,112089,3093,3,386,11
1262,768,104260,6577,9,126,18
1263,741,5691,1013,7,303,2
1264,818,25688,5384,6,223,28
1265,630,141080,2393,7,129,27
1266,1080,20282,3727,4,134,29
1267,835,155531,7275,5,174,10
1268,161,114574,4099,9,71,10
1269,149,26301,1432,5,20,3
1270,1022,135664,663,3,292,24
1271,82,50147,7767,7,261,10
1272,835,92702,6477,1,420,16
1273,180,7282,1316,1,90,30
1274,1069,81765,5103,3,158,25
1275,888,40517,2426,3,123,23
1276,384,103309,1852,5,363,13
1277,228,80364,3884,2,420,24
1278,1079,173597,453,1,478,19
1279,708,9423,3609,3,42,4
1280,1021,18431,177,7,173,13
1281,792,22780,5031,4,66,18
1282,355,25436,7997,8,3,26
1283,5,116361,5919,8,205,8
1284,890,126145,6432,1,313,14
1285,503,55971,5911,9,461,26
1286,580,38955,231,5,39,7
1287,44,74168,7991,6,31,25
1288,519,32363,4911,4,23,12
1289,718,104318,1712,3,120,12
1290,316,146654,1386,9,349,29
1291,794,45984,6753,6,73,13
1292,827,14007,2786,9,270,11
1293,256,137465,1769,1,110,9
1294,619,117309,6156,6,323,3
1295,740,10443,4904,7,205,26
1296,27,12973,7696,3,454,25
1297,424,38779,3138,5,261,7
1298,742,132168,4417,8,433,11
1299,510,159819,850,2,288,15
1300,310,29812,4768,9,116,4
1301,923,166774,461,3,432,24
1302,997,109990,3177,1,330,11
1303,968,77863,237,10,453,3
1304,936,135880,4774,1,50,19
1305,218,66101,7628,10,500,8
1306,719,172682,3362,8,172,24
1307,147,23358,4915,3,317,9
1308,73,17153,6927,9,214,20
1309,933,30185,4254,6,483,4
1310,12,55620,4854,10,344,2
1311,9,148658,7710,5,18,25
1312,66,30089,1795,10,329,29
1313,31,143746,7170,1,385,8
1314,853,34829,6711,5,253,9
1315,406,154364,5186,1,470,14
1316,379,141193,7893,7,225,11
1317,765,68922,4519,2,22,10
1318,874,12929,7984,2,87,2
1319,941,107848,4092,4,286,15
1320,130,51708,6380,8,89,5
1321,436,980,964,3,222,4
1322,364,2367,1660,6,247,9
1323,477,37080,4502,5,187,16
1324,876,31105,7960,10,109,6
1325,18,91027,7656,9,155,21
1326,598,158909,989,7,466,3
1327,785,31712,4711,10,109,20
1328,361,57484,6692,6,245,23
1329,656,96606,4662,4,346,5
1330,825,121975,1731,6,67,11
1331,1082,127953,3089,5,487,12
1332,611,151962,4050,1,13,17
1333,946,147928,5524,4,219,1
1334,17,24364,7990,6,489,30
1335,1052,139803,391,1,325,12
1336,602,112154,1412,1,90,18
1337,598,114509,6697,10,362,6
1338,421,70431,1585,4,230,11
1339,286,174406,5283,3,293,27
1340,123,53772,6308,5,229,22
1341,422,153747,6905,4,326,19
1342,347,37679,7406,4,228,21
1343,820,25418,5706,6,139,22
1344,1054,56189,2077,10,111,22
1345,1094,6372,4182,1,458,26
1346,112,94674,4522,5,153,20
1347,451,171063,3816,10,233,7
1348,236,151917,2475,2,424,18
1349,966,78833,1933,8,315,22
1350,832,164214,5217,6,406,12
1351,865,179270,6794,9,257,17
1352,898,121326,3188,9,191,29
1353,761,21969,3845,9,433,7
1354,978,95010,237,6,150,26
1355,676,41162,3975,8,127,24
1356,111,19886,7559,3,131,1
1357,448,41534,2448,9,342,23
1358,869,137467,1295,6,206,8
1359,934,115821,2542,2,95,8
1360,457,116954,91,9,149,14
1361,473,76544,2161,9,277,27
1362,356,2005,6608,3,198,17
1363,984,36676,5498,10,171,25
1364,482,1640,4968,3,396,15
1365,126,97028,1556,6,298,5
1366,498,142447,6516,8,421,15
1367,207,134734,5912,3,98,21
1368,227,67121,6331,4,122,26
1369,711,161324,7416,7,353,27
1370,506,176746,3073,9,175,6
1371,929,138747,4390,2,62,4
1372,894,149542,3883,4,424,1
1373,813,7943,6181,5,51,18
1374,600,132273,1032,8,392,18
1375,202,90623,7799,1,423,13
1376,44,19765,6424,6,129,21
1377,86,7044,1785,3,402,18
1378,412,139910,3098,1,243,8
1379,708,31826,7858,3,343,23
1380,988,73216,2788,7,114,5
1381,1005,165288,7,5,88,24
1382,417,96082,4166,3,240,11
1383,879,85651,2451,3,49,4
1384,266,10793,172,3,115,15
1385,74,31778,4559,7,147,24
1386,904,157267,7385,7,270,11
1387,36,93789,3439,9,226,27
1388,557,122291,5871,2,139,1
1389,1038,132155,6130,7,435,5
1390,408,89727,3571,2,450,13
1391,627,143839,4967,6,403,26
1392,642,10464,7802,1,322,18
1393,226,169643,7684,4,298,26
1394,805,169456,75,6,359,27
1395,153,175431,6465,3,25,24
1396,1050,38882,7577,2,391,11
1397,832,157217,7290,1,50,13
1398,631,113172,7204,10,129,21
1399,695,138250,2641,5,234,6
1400,1065,93997,7422,2,306,4
1401,419,61467,4114,10,51,2
1402,710,81384,3608,9,134,26
1403,476,148705,3173,7,471,13
1404,910,107768,7508,9,173,19
1405,856,85291,3440,5,55,23
1406,906,92114,1579,4,306,9
1407,736,27278,4994,10,298,17
1408,878,51639,5557,4,341,15
1409,164,126553,1667,5,438,1
1410,6,91305,4872,5,190,3
1411,152,111424,5658,9,274,1
1412,925,64561,7057,10,382,6
1413,936,163288,7824,4,149,15
1414,265,80997,4096,7,120,4
1415,993,76531,323,10,99,3
1416,577,57021,3302,10,413,17
1417,86,29431,3397,6,413,23
1418,793,131829,1462,8,284,15
1419,884,6504,879,4,427,23
1420,212,9912,3558,4,456,24
1421,164,100893,2991,10,368,29
1422,232,178630,2068,6,74,8
1423,872,9003,6088,9,394,1
1424,187,11682,470,9,352,30
1425,760,83828,6422,6,322,11
1426,253,155191,1719,3,348,2
1427,869,20974,5176,10,445,8
1428,957,26609,1577,1,271,16
1429,986,71560,4901,2,241,26
1430,316,122285,5975,9,487,1
1431,450,28139,842,2,72,28
1432,234,100086,6029,7,478,28
1433,861,112045,2635,7,103,16
1434,414,33713,6355,8,67,5
1435,90,117023,5359,10,301,25
1436,33,87484,23,4,145,18
1437,28,154428,49,8,12,8
1438,653,63734,2161,2,91,26
1439,742,157625,3717,1,163,18
1440,414,20262,6014,2,309,9
1441,1091,112647,1796,8,135,16
1442,1038,34267,5553,9,215,5
1443,61,79451,1609,10,309,17
1444,496,73170,268,3,182,20
1445,128,166579,3204,8,186,5
1446,912,17471,718,9,202,27
1447,121,132212,3934,3,166,1
1448,313,2270,3997,10,356,28
1449,697,73294,6431,5,466,9
1450,986,85898,6414,9,96,15
1451,647,71370,4993,10,245,14
1452,273,109644,1815,8,28,7
1453,231,134838,5865,4,172,1
1454,667,131106,5836,4,491,12
1455,579,11125,3570,1,468,16
1456,432,142685,667,1,469,6
1457,333,67130,4076,5,251,18
1458,741,57844,4121,5,226,22
1459,574,21633,3187,1,398,16
1460,854,98302,6507,2,99,27
1461,1043,53627,5514,2,335,16
1462,965,25412,5648,6,282,30
1463,1078,93718,6056,2,186,16
1464,574,16136,3687,9,289,5
1465,486,4635,1213,7,365,3
1466,1013,88920,2126,1,371,2
1467,801,5202,2726,5,64,22
1468,684,65815,7643,10,389,23
1469,57,159514,3980,5,122,24
1470,714,120702,5012,7,113,13
1471,301,89298,1699,5,27,28
1472,422,118341,4574,7,111,1
1473,1054,117269,1751,5,384,29
1474,969,172964,442,9,336,19
1475,370,55150,7723,7,300,3
1476,675,36362,1310,10,234,1
1477,1064,119907,1500,8,111,11
1478,814,135010,7812,3,187,17
1479,434,113723,1505,2,404,5
1480,340,138576,2151,10,345,10
1481,357,122700,524,10,158,11
1482,598,173458,6460,8,233,22
1483,557,109478,7932,4,47,9
1484,460,1920,7454,8,77,1
1485,259,15303,6376,8,434,18
1486,825,18881,3595,6,10,18
1487,964,125540,4222,1,29,19
1488,206,126765,962,8,321,8
1489,438,7010,2340,7,176,18
1490,149,117323,4747,10,483,9
1491,1096,165673,5392,6,93,4
1492,785,41440,7196,10,402,6
1493,721,105018,7132,1,363,28
1494,149,24575,1376,9,29,2
1495,581,46880,643,4,498,30
1496,880,113047,1503,2,416,20
1497,514,57068,257,5,487,9
1498,591,154234,7083,2,70,20
1499,823,137887,7964,8,375,25
1500,489,31337,1702,2,346,24
1501,119,77040,4784,6,409,28
1502,9,84279,2471,9,244,4
1503,719,30812,3816,7,53,25
1504,442,23115,2833,3,378,5
1505,659,124237,4075,7,291,4
1506,957,104101,6406,10,296,11
1507,733,169164,200,6,106,18
1508,232,72671,2147,10,152,17
1509,402,47265,6392,10,361,19
1510,866,15437,657,9,400,15
1511,579,50993,5799,5,441,3
1512,780,15850,5388,3,362,2
1513,959,172163,387,6,145,4
1514,482,46882,7832,2,145,11
1515,789,42951,1615,10,69,30
1516,659,22889,520,7,355,17
1517,567,36195,6028,4,280,24
1518,154,111919,7390,10,1,20
1519,594,49320,5320,1,420,9
1520,473,48814,7940,7,455,20
1521,291,147828,3132,3,457,25
1522,315,37546,435,9,158,6
1523,791,20207,6761,9,280,19
1524,349,72102,263,4,474,5
1525,866,175589,3619,5,247,1
1526,1070,28454,5662,9,306,12
1527,990,31505,4245,9,48,22
1528,726,173655,1632,3,417,8
1529,500,158578,3291,2,460,6
1530,1073,49524,7177,5,244,17
1531,590,162574,6135,8,271,6
1532,785,38650,4415,10,220,8
1533,1007,82144,7916,9,499,19
1534,888,162878,353,9,226,21
1535,14,173542,576,8,90,12
1536,88,130914,6251,10,257,27
1537,760,125372,7775,5,379,5
1538,657,95882,6565,4,257,1
1539,998,97794,3650,1,169,1
1540,156,27526,5931,1,270,21
1541,925,141674,2172,10,278,24
1542,747,4343,4847,2,56,15
1543,426,121890,4175,1,271,7
1544,320,48108,1652,3,98,13
1545,136,24279,1785,8,133,7
1546,510,159044,7733,6,167,23
1547,1070,144338,61,2,245,15
1548,543,84621,6073,1,290,6
1549,1016,405,3848,4,291,6
1550,662,46083,4205,4,31,8
1551,160,175454,4109,10,174,7
1552,453,35954,502,4,454,1
1553,395,44252,5548,5,397,12
1554,308,160234,5325,2,294,19
1555,1022,54981,864,3,466,4
1556,734,26944,4127,5,33,20
1557,600,74351,3435,6,92,1
1558,340,33645,5423,8,43,26
1559,288,5962,1769,2,24,17
1560,383,27118,4857,2,76,13
1561,58,118588,2008,6,309,28
1562,409,58296,623,7,29,14
1563,61,98789,1610,10,277,2
1564,1031,147019,337,10,299,27
1565,845,106961,6501,10,83,13
1566,918,128241,2896,9,32,6
1567,1050,57248,2986,7,114,3
1568,220,75742,2742,9,236,2
1569,85,66758,7235,2,280,7
1570,713,89291,2360,4,65,13
1571,80,147657,7421,2,416,9
1572,246,5545,5939,10,126,23
1573,736,46024,1006,8,478,11
1574,1083,13735,2805,7,192,20
1575,131,88404,3545,7,358,6
1576,126,58867,1239,9,349,12
1577,333,87980,3328,8,396,4
1578,830,75635,5379,10,24,10
1579,123,18493,896,7,375,15
1580,33,149446,3468,7,386,4
1581,91,159977,3368,9,95,3
1582,726,144127,2935,4,397,2
1583,457,44058,319,4,379,29
1584,288,93553,4974,2,136,12
1585,799,29422,4920,2,498,10
1586,322,17525,7093,1,12,11
1587,228,107600,1687,5,229,3
1588,212,137757,3464,1,345,9
1589,721,75169,1924,3,299,4
1590,713,85095,6167,3,33,9
1591,391,172519,6931,10,48,23
1592,438,155736,3771,10,44,26
1593,556,16119,1799,4,328,6
1594,780,16029,1444,8,398,10
1595,344,156726,4177,8,361,29
1596,887,10143,1104,2,18,24
1597,865,143417,2762,1,193,25
1598,531,176509,1017,3,278,21
