snapshot_date_id,product_id,warehouse_id,stock_on_hand
973,4993,7,1148
1073,6456,7,2243
10,977,6,64
643,1059,3,1540
979,3779,10,0
183,1732,8,2443
719,1697,4,635
20,7869,8,2948
49,6692,9,2218
419,1085,9,1772
60,1181,5,168
134,7320,10,324
1018,5456,4,2269
725,3898,1,2304
325,1226,6,134
1028,1711,8,1611
898,4311,10,627
466,814,8,2863
647,875,7,888
82,6832,10,2936
29,7721,10,2642
9,554,8,0
48,3652,5,130
910,3684,10,2218
711,372,4,1339
851,2449,4,1193
696,6996,9,969
667,2778,1,1163
53,6540,8,1735
763,5074,9,2515
850,5081,2,670
432,1034,9,2512
259,4902,1,254
931,2285,1,2953
502,2082,6,2204
951,680,1,2646
840,5912,5,238
612,5058,8,0
714,1537,6,1463
4,3431,9,819
831,3041,1,389
674,2344,7,2
561,6312,3,684
566,1432,2,486
978,3025,5,0
1023,3315,6,2076
666,5416,7,2484
237,2189,10,2029
53,3092,3,0
857,2836,10,951
765,6727,5,248
117,2579,4,1434
385,2580,5,251
564,7974,1,810
897,3581,1,638
9,5033,1,2933
477,4851,3,1407
406,4768,1,946
1019,1977,5,2587
576,2378,9,407
818,4234,7,2551
986,3142,8,552
776,2110,3,1050
195,1297,8,933
304,4995,7,981
1001,1237,2,279
55,3725,9,1914
683,4647,1,735
1005,153,10,2182
767,919,5,383
115,115,5,1936
632,1267,3,1624
592,3368,5,2947
140,7080,1,1276
538,292,7,2198
436,4165,1,176
892,3796,6,1644
414,4072,3,2302
724,6881,2,151
561,5382,5,817
236,2824,4,1414
365,5708,9,2706
309,2633,1,1517
931,4315,2,2789
1093,2049,8,1477
342,1797,9,2579
617,4083,3,0
351,5361,8,2036
455,4671,10,1680
508,7645,2,2257
767,5753,7,2337
953,4186,3,358
155,2242,6,1527
1093,7276,8,928
1022,2340,4,2383
592,5862,6,502
779,3628,5,2783
708,3249,6,718
833,2201,8,0
411,637,10,4
912,2533,1,1043
716,4803,8,1098
913,7389,4,1836
616,4746,1,1549
365,6310,4,2441
188,209,1,2970
180,5111,7,1938
1091,609,10,2002
816,6067,9,2800
261,4318,2,1323
782,1758,1,1096
920,2072,1,2117
626,2326,8,1625
27,5514,2,2652
67,6308,6,1046
812,4021,3,2251
973,2239,5,2147
726,1333,7,998
895,738,10,1414
364,7794,7,373
542,497,5,634
656,6900,9,1023
671,2834,1,0
444,3074,8,1170
297,3377,6,2633
133,5778,7,1678
735,1169,7,2982
686,73,6,148
372,5735,8,60
1001,5031,8,2166
731,1502,5,1635
881,6700,7,1874
788,3953,8,1291
230,7045,6,1989
696,4625,9,1761
833,2121,7,2131
470,3876,6,957
953,5848,4,1397
58,7595,4,2120
160,6942,4,2060
367,178,9,1579
640,6001,3,1391
188,6142,1,2834
286,6194,1,1188
56,2850,8,958
551,4507,2,2815
993,3865,9,639
1087,3408,8,1618
269,4235,9,2480
7,287,1,2847
930,1720,6,715
123,7574,4,346
145,943,1,2062
292,1854,7,1511
682,159,6,2461
981,3946,1,1316
305,7643,8,696
20,817,3,41
883,200,8,1969
940,3607,10,1202
56,3788,9,2537
767,7577,8,1973
51,1478,7,1957
896,4001,1,718
391,7468,3,1430
989,6867,2,2490
938,4592,3,0
142,4843,3,20
624,5284,8,647
142,4759,5,413
390,4262,6,1925
841,434,8,2817
1005,6350,5,1783
545,6507,2,2457
612,4614,10,1966
619,289,3,425
935,3678,1,1223
844,1660,8,2177
519,1521,2,1099
411,5466,9,2775
1073,5518,8,2670
555,5786,8,2404
196,4735,9,1632
165,3218,9,0
779,1426,2,2963
951,6086,7,749
492,5911,3,2703
234,7105,10,2594
832,5195,9,2148
730,4381,4,0
865,762,10,0
53,34,5,1412
812,3013,3,1237
744,6946,4,2766
865,1457,2,1275
183,4431,6,1876
621,7184,6,579
910,4399,9,209
78,6741,1,2530
408,6895,6,0
473,4803,5,2465
449,1870,7,864
461,5055,2,321
691,1975,8,2038
144,2207,4,802
809,3951,10,2904
91,5688,7,2004
370,2547,3,2296
55,4375,1,1649
535,5373,10,277
170,1112,10,260
852,5183,2,562
797,237,10,1820
799,5241,8,1220
236,6086,7,822
1,2115,8,1278
938,209,5,0
844,7800,9,2160
678,220,4,1821
760,5091,10,241
1026,2111,4,2613
464,1934,7,1082
266,5526,7,0
712,7312,1,0
131,1184,9,1318
955,7719,8,0
409,7896,10,50
48,7108,6,236
846,4058,10,1622
491,7747,10,629
283,5497,7,2337
538,3412,6,2781
979,4476,9,2557
101,7591,3,702
174,5502,9,1016
346,5206,5,405
511,5137,3,2509
566,6303,4,840
849,6250,10,828
83,6752,7,573
1015,3890,10,1123
999,3473,8,918
108,7813,4,0
721,5294,2,2802
387,6401,10,2030
1095,1983,2,1448
1022,2117,10,1623
539,1169,3,1443
94,5870,6,2614
763,1527,9,1996
535,4022,2,1208
712,2185,7,271
654,4582,8,1756
414,5929,5,1001
302,1191,5,1336
737,4333,5,698
616,2125,7,1677
600,5763,8,1457
130,2426,1,1400
311,946,8,2481
782,795,4,2915
292,4736,8,0
989,1848,4,480
974,288,3,63
152,7469,6,1711
110,176,6,2286
22,4937,3,351
1049,7605,10,1689
877,2734,2,613
382,7745,10,915
356,5059,3,2513
489,4880,2,2806
53,681,4,0
860,6592,4,459
656,3214,8,181
870,963,4,280
60,2636,7,2235
111,5682,5,2120
355,2168,6,1316
18,1696,2,231
833,2149,9,0
243,3837,10,2412
949,1515,1,1460
818,1228,2,2874
1089,6647,2,2813
183,5465,2,1453
1059,4726,6,2729
977,4315,10,1168
554,5220,3,255
891,4118,2,1626
268,1064,7,1202
272,2206,5,1746
421,4981,4,380
472,4124,8,1938
37,3141,9,2180
192,5801,10,0
955,6610,1,1234
91,5536,9,1618
332,4276,4,2460
302,5544,9,999
381,7548,3,2428
715,256,4,2619
265,4329,3,387
785,5351,1,2416
760,3870,2,130
788,1191,7,1068
638,152,4,1682
537,242,9,2611
219,3339,8,1277
298,7786,3,1480
612,4977,3,1048
840,518,10,1086
1056,4031,1,733
279,2543,3,0
767,3151,9,1493
555,1339,6,1512
792,4797,3,0
596,5844,1,2834
354,1711,6,1100
135,4571,4,835
704,1484,2,1770
989,3628,1,1738
373,84,1,1431
210,2657,3,0
666,475,9,2323
214,5105,6,2351
15,679,10,2194
740,7298,9,1607
83,2071,10,779
177,4715,7,2083
532,2385,9,0
306,1953,7,0
36,7084,4,2801
381,6305,5,121
1037,7201,1,1317
610,4012,1,2146
1025,5394,9,2432
128,2103,5,599
58,6246,9,1063
559,2799,9,1050
188,6062,5,582
956,5114,2,1965
393,1154,7,583
448,3926,1,165
1082,52,9,2210
666,1655,10,2983
308,2890,10,1001
1019,2194,9,2645
221,4318,6,2501
123,3324,1,1634
1022,7437,4,0
178,7524,4,1343
434,5857,9,2295
787,1473,1,0
968,4463,8,1258
115,117,4,2528
1092,7542,7,1609
922,2806,4,2058
720,6533,6,292
203,5924,7,1307
111,2216,7,307
1004,868,8,2278
1076,1463,3,624
115,2619,4,2513
608,7031,10,2497
819,5399,4,0
1053,4997,8,737
629,6047,3,639
403,2934,2,1413
11,4467,6,0
1078,2814,3,629
834,7101,9,1171
538,1694,6,346
16,1504,5,1743
1055,375,10,1986
50,7202,7,1963
353,303,10,2660
729,6440,9,2571
418,7438,6,293
465,4397,1,1597
263,2057,1,990
488,1646,4,576
272,4882,6,2096
885,4351,5,2081
840,2639,10,2830
652,6702,8,2421
231,3630,9,240
807,2517,9,1884
718,2519,6,950
709,3924,7,0
500,49,2,2055
855,3942,3,2039
965,3957,9,213
341,7303,3,111
1061,5268,8,321
982,1917,5,0
465,1406,1,1104
612,982,2,2635
381,253,7,671
692,6301,9,1427
753,3333,10,2465
1080,5468,2,1624
300,285,4,0
127,3746,1,0
1036,343,6,1913
1091,6538,7,2761
1087,7396,10,933
329,1120,8,422
1047,1154,1,1824
819,2069,7,2930
976,2777,1,2154
1019,2907,1,1226
485,91,6,2996
549,693,2,573
368,3434,5,616
387,6387,7,2956
241,4918,3,2202
721,6013,1,1103
556,6679,7,2176
829,583,1,274
718,797,6,2020
854,7538,9,1107
896,907,1,1212
926,873,9,2526
250,2855,7,770
197,3993,6,1930
562,3781,10,2310
981,1602,1,495
820,4314,10,2614
514,5828,9,0
895,311,3,115
1085,525,1,1164
151,644,7,1484
1032,6988,1,2566
767,2967,10,2152
319,1702,10,389
889,1024,1,1865
474,1895,7,0
44,795,2,18
974,1045,10,2506
620,3326,4,1281
10,6136,2,1923
471,6198,7,240
299,6778,10,2633
444,339,5,211
76,2650,9,642
504,1360,2,598
162,4119,7,893
757,2969,3,1533
538,4221,8,1337
534,2303,5,599
122,2126,6,1750
683,4638,1,843
218,366,7,0
36,7648,8,1658
800,3261,7,2512
725,6755,8,2805
724,131,4,2993
419,1688,1,0
668,4248,9,422
19,5715,7,2787
1054,6669,10,234
622,6402,2,482
529,7766,5,829
794,2577,1,2541
504,3787,7,2825
549,6368,6,1124
1071,4283,1,758
68,487,1,2198
500,2529,7,1518
428,6052,4,1593
1093,415,1,2867
876,7480,5,1758
839,6829,1,14
992,2644,2,948
916,1048,8,1277
763,5194,2,1220
409,1609,9,1888
133,4004,6,1052
775,1577,5,2608
667,4605,7,1027
317,2639,2,2108
1035,4526,6,172
767,6098,7,1069
456,5339,1,0
937,1314,4,1154
1040,174,7,2347
240,7026,4,2762
852,3706,8,1583
1000,5283,10,1394
1039,401,1,569
757,1810,8,1937
575,2244,5,770
525,6157,7,17
177,2447,9,2317
955,6581,1,343
436,1402,9,2201
326,2328,6,2027
303,554,4,2410
812,2919,8,497
876,1481,5,2565
104,3365,3,0
702,6261,5,2584
83,705,10,779
896,5331,8,191
230,4831,2,1605
196,9,1,2057
966,7450,10,2148
429,6164,1,2866
1014,803,8,0
1,1638,4,734
941,7904,4,1453
324,5450,1,2134
95,6203,9,855
211,5527,10,2891
700,524,9,1968
667,232,8,0
894,3744,9,889
535,3830,1,467
156,7954,6,2149
147,6220,1,1292
571,7029,1,289
45,978,8,0
608,1814,2,2843
15,5831,9,935
368,5782,2,194
404,188,5,0
595,5187,8,2531
642,4881,6,548
304,2552,8,1777
1032,6241,9,1851
160,3493,6,671
333,2083,1,1275
839,5293,8,28
921,1247,9,2508
473,4160,4,1303
934,2950,3,2714
928,353,8,2289
199,6505,7,2618
133,2874,1,773
730,420,6,138
15,5497,6,1091
43,6892,7,0
588,4993,6,1838
253,2911,6,1641
302,3958,10,2530
314,3013,3,1555
198,1994,2,257
41,2484,5,454
817,3231,5,2134
637,28,4,1073
277,7078,7,1122
749,7511,9,1636
757,1499,10,424
1063,3578,5,2553
233,1820,10,1000
816,3307,9,2167
707,6073,8,2845
294,6653,8,1461
378,7515,1,1865
75,2387,7,1459
51,1517,8,2256
229,3078,9,2598
827,48,9,821
905,7695,10,164
847,3354,3,1216
1011,7970,7,2814
5,5754,2,2538
835,6781,8,2012
633,2001,3,2374
519,6431,10,1931
293,3640,1,0
460,6732,10,2954
705,3104,6,1732
856,5728,4,1642
529,7942,5,2573
972,5684,4,2070
201,6046,8,1002
609,1861,5,0
282,4286,1,0
512,4910,10,2402
451,4215,9,650
339,2036,4,2186
393,3283,9,1030
928,1482,10,2996
96,6671,9,953
836,6024,8,53
51,7022,8,2130
912,4154,7,80
869,791,3,608
910,1825,5,0
635,2274,10,2697
208,7292,3,2086
332,3052,3,2306
995,4711,3,2870
664,6085,9,0
89,3778,9,2532
639,6918,10,27
466,6845,4,763
169,5448,6,1589
790,4242,6,2485
505,2213,5,36
353,3035,4,995
454,6747,10,318
1014,7312,10,1751
35,6030,6,2101
452,5386,7,1526
816,7352,8,2743
1088,5092,3,1955
454,328,4,849
789,562,10,394
165,3206,6,459
96,5490,6,1510
896,7536,3,0
1026,824,1,294
70,1411,9,704
60,780,9,2923
447,3387,6,2478
559,4665,3,2980
191,784,7,0
624,3532,7,2449
601,1192,2,2510
557,2065,3,0
538,2099,8,1090
580,2419,8,931
604,5859,6,705
621,2563,9,2348
276,4180,10,2237
855,4378,5,2903
19,238,5,1942
126,6856,1,1181
1040,7174,2,792
919,1543,5,2703
1019,2024,2,2593
257,6469,1,2879
14,667,8,105
361,2303,8,1581
335,6132,1,1624
85,3902,3,1557
969,4638,1,0
934,7413,7,239
1088,1949,2,2635
367,7658,8,1238
712,4318,5,2506
14,868,2,2543
1038,2963,4,2860
634,4314,9,254
507,2044,2,2740
888,1967,7,1845
673,487,6,1366
857,2551,2,1161
960,7816,9,1337
878,1378,2,506
93,3241,3,1843
77,1539,3,2154
959,7303,6,2180
288,992,6,520
758,6888,8,2584
1091,2065,1,2132
75,3493,7,60
743,7695,3,0
443,6816,10,0
416,7839,5,835
1019,3910,2,2619
415,3634,7,1189
987,2696,5,2718
458,7823,6,1427
258,4898,8,1411
278,3029,5,1812
67,2773,6,848
869,1545,1,0
162,3137,7,308
722,74,5,2762
142,7926,6,977
922,1725,9,1802
807,6047,1,865
264,5515,2,2296
696,908,7,645
803,22,3,2661
653,7185,4,1516
828,400,3,1726
84,4210,7,502
297,3948,5,724
665,1887,9,1457
504,4005,10,1944
435,4473,7,133
1028,7273,6,2612
601,6617,7,2102
307,1220,7,147
64,4546,9,23
311,6613,1,790
486,5773,3,1668
610,7108,7,2411
957,7798,5,2877
727,7109,1,1469
792,7417,5,753
676,7307,5,350
1013,6012,6,1614
375,7151,9,2556
615,7418,5,872
778,1700,10,0
1042,1170,6,0
858,3312,1,297
122,1501,10,0
35,6584,2,26
839,3852,10,410
776,1849,1,838
12,5439,9,1523
730,3383,1,2905
334,5209,8,1844
177,3436,5,1516
49,4669,4,2459
586,1396,3,1215
267,93,1,918
878,7915,3,2194
260,4228,4,2214
505,5228,9,2510
303,5162,4,1047
549,522,2,15
6,6472,6,636
922,1719,9,0
104,1928,4,2977
1009,6110,7,0
667,4266,5,65
808,4305,6,1690
639,4301,1,1532
521,4693,4,471
656,6455,9,1160
420,5281,8,0
471,3787,10,105
672,4215,6,595
242,872,4,644
1060,4484,9,633
870,7277,2,2819
379,2227,7,2945
631,7048,4,1294
207,244,10,1799
242,5037,1,2590
536,4744,1,1006
355,1135,4,1308
503,6560,4,136
566,1652,9,2131
871,2049,1,210
471,4779,6,1465
1094,1377,8,1720
641,2774,6,208
634,4678,2,1832
717,435,7,1940
61,1254,3,2847
633,689,5,817
119,3649,8,173
571,4261,3,979
612,291,2,1113
767,1135,4,1372
274,3732,7,112
994,5750,8,2971
658,2205,2,2610
347,2392,3,139
1049,265,6,1142
1039,1542,5,1915
964,1197,7,888
596,3265,5,2893
845,1415,7,2250
753,2707,7,2842
871,6455,8,1084
1044,7442,5,0
852,6475,3,336
943,6856,8,1519
78,4530,9,1953
1008,4488,9,429
14,737,10,672
22,2600,4,1878
530,1108,1,0
931,1705,7,2499
721,1418,4,2681
174,7771,4,1308
850,957,2,2742
361,3206,10,2675
599,7241,9,200
1003,485,5,2324
424,5100,3,0
246,2877,10,1136
1081,2815,8,755
594,7798,7,1737
161,3242,7,2367
521,1590,1,2222
466,7403,9,451
526,466,4,1915
635,3043,10,2458
906,7821,6,1939
797,7410,7,1114
771,7280,5,2662
697,3337,1,2578
812,191,10,0
255,1844,8,621
30,7372,4,0
617,4983,5,2375
85,4924,1,331
696,3290,1,897
497,3045,6,217
222,143,10,1178
812,5436,6,265
942,4130,8,126
656,2249,10,2222
487,7433,4,2595
451,2176,1,685
970,2102,3,105
95,7980,6,273
877,5409,5,2495
68,7950,9,2655
902,4026,9,1861
953,7715,1,1686
417,4593,7,83
1025,7474,6,691
231,452,10,2098
885,2588,7,1577
1075,3864,7,0
101,2338,3,2434
8,5582,4,665
241,1448,1,680
431,5271,5,375
389,6718,3,1265
1049,2319,2,1944
934,7518,4,0
1012,4495,7,1568
607,5602,8,134
946,806,8,819
864,6046,1,2739
445,6353,4,2331
179,4007,8,537
844,805,8,1324
973,2574,4,1346
1057,6140,8,1610
19,6288,7,2407
68,7154,7,84
839,2999,5,835
542,7175,7,1077
158,7966,9,1565
394,4794,2,2805
1022,7774,2,2183
186,2417,1,1600
730,4482,1,316
157,7841,5,1534
1080,2604,9,2666
134,2571,1,1552
796,6010,10,1525
267,2423,2,1196
683,3241,3,347
537,2254,2,2437
757,1534,9,2770
591,3610,5,453
648,2401,6,1589
592,505,1,1524
292,2628,10,0
503,993,10,1418
758,3960,10,2139
649,1520,10,133
44,7173,2,940
236,7312,10,696
830,3730,6,63
269,5065,4,325
474,6638,7,1488
991,2059,10,2086
98,1963,6,1690
90,3192,10,2247
601,4019,9,2138
163,4594,7,1400
29,7984,7,2950
1061,1326,1,2550
942,5844,3,0
1050,6209,5,270
314,789,9,1473
925,4290,8,651
227,37,7,0
152,6250,3,1887
1088,4145,8,2720
1043,2621,9,1708
646,3483,8,0
726,5140,9,0
951,7414,7,479
1000,2448,3,1132
259,3489,9,1800
121,5148,5,2445
833,5729,2,0
823,5812,6,2406
40,5959,1,2400
46,3915,8,1861
980,3780,7,1076
1069,6910,7,2687
852,3944,6,102
159,974,7,1698
903,3664,9,2150
856,1886,5,1860
851,1719,5,908
4,2008,7,2012
647,898,8,2636
136,4148,4,1108
1083,7067,3,408
400,1417,10,2206
901,1039,10,144
309,7095,1,1618
970,3212,7,1661
861,3897,5,918
453,5179,10,2057
316,2479,4,1049
812,7160,9,1888
77,1284,1,2615
789,7171,3,260
598,3037,7,2277
873,921,4,316
439,5345,10,2336
1077,3703,6,627
544,7349,5,1008
699,3732,5,2137
432,4165,9,1637
623,3303,8,635
714,539,6,2901
141,3102,4,2772
243,4069,3,2623
464,3697,2,901
513,1280,5,0
389,5235,2,2654
1031,2450,4,947
970,3579,2,56
625,1060,6,1372
460,3943,3,67
703,3709,5,1415
351,2345,4,2615
551,3157,1,166
854,6235,5,2233
10,2947,3,256
560,7069,2,911
403,1073,7,2081
1004,5398,3,453
232,6673,7,2923
933,6149,7,1998
1060,2741,2,2307
825,7871,10,2829
355,596,7,377
1014,2779,8,1808
444,4608,5,424
9,2429,9,1706
434,7851,8,2856
890,4293,3,242
1034,3560,7,608
733,374,8,2917
565,1101,1,422
788,6241,8,2624
119,1010,8,1004
724,3064,6,91
559,6863,6,559
569,4904,5,2735
126,2832,1,899
966,2102,2,2035
1026,4939,6,1423
1023,2898,6,2323
725,4292,10,2793
712,4461,9,412
371,3099,10,1508
748,5770,9,0
857,4857,5,0
466,5698,5,2626
652,740,3,1022
1076,2667,1,2883
830,7137,10,1431
85,727,3,1257
366,2191,10,120
261,6422,7,1071
275,5062,1,2561
1019,736,7,23
722,2463,4,1055
230,2361,3,1819
914,6618,5,2681
1068,2956,7,0
512,2697,9,354
786,6650,7,1382
980,3668,8,1596
990,1431,1,837
718,4166,10,2444
1019,7079,3,2807
1065,2263,6,2856
894,1822,2,852
394,7958,4,1510
833,2564,4,1178
972,2342,6,176
219,357,6,2349
680,2936,2,723
436,5416,3,2768
1068,2769,10,2535
1052,4866,9,2498
280,4016,9,1621
643,1704,6,2579
773,4890,1,2592
450,4482,8,2078
1033,5078,5,0
432,1570,8,1127
540,7718,1,1482
200,3956,9,1365
571,4493,6,1160
60,3665,7,2237
1096,7126,3,638
601,122,2,409
262,7173,2,2537
313,3374,2,202
73,1609,2,502
747,7767,10,745
294,5158,7,1590
731,4889,7,912
111,2024,7,357
1003,7690,9,1695
162,2186,4,2657
221,4855,4,1667
831,1160,2,1253
718,2679,6,569
798,3295,7,1178
952,2007,6,1276
1043,1233,2,1897
635,7471,6,1821
769,5626,10,1588
289,6341,1,1674
773,7915,2,0
138,5351,2,1794
719,6235,4,1962
561,1144,1,2288
545,238,7,1279
371,4537,2,923
183,7295,1,2641
553,5306,10,1671
378,2628,10,91
93,7751,3,105
562,1199,9,1905
712,1902,5,2682
428,5275,5,210
413,3370,5,2010
566,6748,3,841
409,6600,6,2761
751,2994,8,180
1018,2906,5,2391
951,3850,3,1454
518,4196,10,825
744,4349,10,164
448,908,7,2043
723,6761,8,0
643,2562,3,312
344,5977,9,2553
497,3865,5,520
587,5486,9,229
510,2233,6,1909
269,7413,2,2722
588,6997,2,870
27,200,3,549
109,173,9,210
543,749,10,2751
21,6211,10,1539
577,6317,5,2639
1018,2523,4,294
80,4269,5,0
727,4648,4,676
131,244,2,2956
1009,5337,7,2942
200,2423,9,618
316,3960,8,2827
506,1218,5,2608
236,5582,9,2692
308,1595,4,983
346,4221,9,799
259,5420,5,2119
840,3151,9,1901
912,6236,1,648
815,1515,6,0
882,1020,6,45
11,5022,1,2064
742,945,8,137
798,1163,3,1894
628,5193,9,2891
551,712,2,1071
933,1066,4,1556
479,775,3,2089
209,7319,7,0
942,5482,8,2924
536,7298,7,501
887,5860,1,1191
536,2964,5,459
827,4525,8,370
939,4688,6,2491
812,2346,6,2760
954,3921,1,0
70,7827,9,1607
730,7521,10,2503
654,4793,6,0
827,2365,2,2832
839,3048,3,0
299,5309,7,2626
862,7763,8,252
287,2347,10,832
918,2685,5,846
846,135,3,2094
861,7104,9,1684
1073,6034,1,2391
648,3943,10,2180
622,7954,9,579
1001,4245,10,1134
458,5912,8,1180
387,3057,7,2556
84,1234,8,0
716,3140,7,2256
999,305,9,1406
329,1703,3,180
330,576,5,965
36,2329,5,2945
689,1713,10,1393
1070,3387,7,0
666,2473,9,1917
44,2499,10,2586
261,2327,5,1842
95,4886,4,2798
74,7677,10,1202
650,769,8,2398
567,2350,4,0
908,5806,7,0
872,7574,8,1682
1069,4228,2,2105
142,7826,5,2119
111,4287,5,1815
306,1175,3,391
965,5832,5,1289
905,6024,5,922
551,3388,9,987
989,3121,2,557
1030,3283,4,1489
2,4417,2,1359
763,3906,5,241
885,3805,3,1784
303,2867,4,1820
779,6096,1,2729
498,1817,3,0
728,7318,3,623
616,7910,6,1242
401,7940,10,1542
714,5700,2,2618
109,3525,3,0
442,4122,10,1835
215,544,9,2099
760,2630,3,2183
282,1436,10,1461
1094,7060,3,2543
905,4015,7,1352
718,1038,2,1537
729,3665,9,2886
297,4889,1,1580
194,4815,3,0
870,7103,7,2363
706,7395,8,181
924,6284,5,2564
540,7949,10,1429
685,1402,6,1469
725,772,8,575
695,3762,4,2591
1016,6447,3,678
379,6194,1,2212
970,3426,3,2272
702,1188,1,1776
253,7193,9,528
695,7587,3,1990
909,1434,10,1682
995,1314,5,384
1088,4073,5,1416
550,5085,2,419
846,3734,1,2982
305,360,4,2098
55,6966,2,0
472,5051,4,2336
296,6586,6,2330
644,1034,2,1608
706,4048,2,1878
573,4376,3,148
499,4133,4,1496
447,4760,4,2957
562,734,4,254
843,2841,1,1996
824,5422,3,1579
375,5673,5,1300
983,4242,1,579
773,3542,9,2939
940,7900,9,2430
362,2315,5,2681
600,2867,2,277
301,4698,2,122
597,7189,3,763
445,6284,10,1008
188,7294,7,1959
183,4147,9,309
114,361,7,0
186,4454,10,626
1089,6280,3,2762
330,5489,3,991
475,2262,10,1759
102,1674,1,1393
537,3168,8,1163
573,7146,1,2197
713,6948,5,2586
464,916,9,2163
1031,6037,4,1259
101,2424,3,2829
112,1653,9,2799
252,4529,5,0
11,5217,6,503
748,6210,7,229
856,4564,2,6
256,6777,3,1795
215,2129,3,2064
23,2289,5,2795
463,3823,2,2330
115,7339,10,1398
30,3646,2,2197
484,4046,1,1491
1038,3729,8,2769
984,7267,3,0
102,1657,4,0
327,5250,3,1739
1001,1977,6,1489
92,1697,8,251
275,4260,4,2254
618,184,7,2705
360,3889,1,2217
665,5054,9,54
476,2074,5,867
1073,2959,4,0
522,4367,9,801
203,1737,3,167
915,7987,4,498
726,7284,5,1870
1004,5101,9,2054
564,5176,6,422
272,5549,10,1268
591,3418,8,2001
539,4374,6,2379
206,4581,3,529
69,5353,4,847
1032,3960,9,450
765,7793,4,746
679,1194,5,0
142,194,5,1653
792,7040,3,0
791,7978,5,1749
335,6229,10,2499
56,127,6,1524
852,4618,9,1755
920,6767,5,2431
239,3659,6,2524
460,4673,6,2580
1048,6899,5,1036
731,3797,6,1336
659,931,7,752
825,7424,10,2551
568,7821,8,105
486,7363,6,2803
154,7627,1,2362
656,5270,1,2188
425,2233,4,436
527,2152,4,1949
576,4024,7,448
362,6608,8,2648
111,453,9,2037
698,7090,9,219
347,6600,5,554
738,3890,7,2194
439,7240,6,2168
1068,574,2,122
989,7786,8,1247
627,5899,1,2022
958,6019,9,1057
311,5070,9,1483
468,5439,9,2489
298,7679,2,2015
181,4028,1,183
406,3287,8,1009
59,2939,2,126
37,3807,10,1557
176,7558,8,356
900,4412,8,59
795,2249,8,48
530,3369,9,0
1022,7910,3,126
194,7049,2,1827
815,6700,9,0
401,1516,6,655
1017,3523,10,2928
635,7435,7,0
542,7258,7,2413
466,2634,8,968
976,2189,3,1783
904,7850,1,143
689,4256,4,323
365,7962,10,61
80,5461,3,2963
167,1758,5,2362
478,3414,4,2072
1090,1314,1,63
919,2915,4,1421
552,2321,10,2622
403,6798,8,1296
66,4322,9,1877
165,3786,4,1782
925,913,4,1460
789,7104,7,313
548,5356,7,0
530,5631,6,874
581,2432,5,1318
405,3335,5,1800
596,3247,2,0
407,6835,3,1916
102,117,5,1351
1046,1589,2,1594
79,3918,4,2887
48,5708,8,886
250,1491,2,1209
413,1433,7,2783
234,3313,6,109
748,6409,3,810
241,4900,5,360
510,2931,8,1510
233,3596,3,1777
917,2504,6,24
407,4636,3,2830
908,1876,9,1731
841,6541,4,2861
540,7036,1,0
163,3084,7,2996
677,3047,5,2291
1073,487,6,1635
271,7302,5,2630
362,6417,5,1647
418,4694,3,0
623,5837,3,1612
461,7360,3,2456
386,2801,10,582
491,6311,3,0
342,3112,3,1852
682,6175,4,1148
732,6636,5,959
965,5800,8,1058
369,715,1,2012
387,839,6,688
652,7782,7,1413
781,1721,1,1623
256,552,6,736
264,6939,4,1608
792,659,10,1545
695,881,10,377
758,6416,3,2106
447,5676,1,767
42,6875,2,111
872,4745,10,2097
995,33,7,1242
252,2949,1,1171
733,3845,6,2982
763,5715,2,452
137,7023,8,2726
561,6200,7,2361
994,1940,10,2999
233,6351,7,2802
641,2525,9,0
624,2226,4,2756
856,3584,2,249
825,1222,1,2226
1088,3872,1,2745
780,4048,4,1000
950,1616,7,2885
1071,6230,3,2283
476,2867,1,0
239,4686,8,577
852,7857,4,1691
89,2628,9,2137
910,1750,3,2995
623,4539,5,1154
78,2319,6,0
1065,5246,4,1583
1056,1076,1,393
483,2368,10,0
892,6188,9,1605
6,7348,5,1911
462,6732,4,1246
513,5618,2,2834
985,521,7,2194
785,5883,3,2682
198,5248,3,443
386,809,8,1090
1068,301,1,982
496,3736,2,2316
280,7700,9,376
632,6175,3,342
724,6240,9,773
71,3449,3,299
236,6313,10,1598
460,4602,3,1694
650,3405,1,2762
162,3218,7,2471
465,7691,8,462
444,7404,10,1770
413,1938,5,51
145,1007,3,647
924,2730,8,1187
555,3904,4,2514
21,5364,3,2083
896,1758,2,908
1073,4706,10,566
719,117,4,2594
143,4127,8,1662
831,7475,5,1356
502,2878,6,802
198,2526,8,2556
466,1661,6,2181
133,500,10,1923
563,2454,1,0
987,3793,5,842
1015,2856,8,1653
346,2034,6,1129
447,915,2,175
897,381,1,2946
485,6230,4,2955
676,346,1,2055
1074,7138,1,2030
405,683,4,1471
1015,3563,6,2905
1091,1062,7,1204
540,6376,6,2102
572,4178,5,2987
1055,7021,6,2763
548,3189,2,0
31,3282,10,360
558,4457,4,717
883,5420,3,746
778,7351,4,886
6,890,2,332
1088,1750,9,760
439,4293,9,2911
990,5287,2,1716
51,3117,6,2509
947,1511,1,2689
835,6011,9,0
1093,4246,5,2070
60,7456,2,1154
97,3536,9,2842
121,6362,4,1932
473,430,6,1036
180,3646,10,441
1092,1360,9,968
476,7603,3,1271
1089,6665,6,2804
577,6335,6,2236
2,4633,1,1760
684,7117,4,295
244,5230,6,1387
